Query ID: 1 ; Query: coronavirus origin
Top 13 -> Document ID: btojgjaz ; Score: 0.968
Top 14 -> Document ID: kbsdn8ol ; Score: 0.965
Top 15 -> Document ID: 0wwwxhrk ; Score: 0.955
Top 16 -> Document ID: f40v4039 ; Score: 0.955
Top 17 -> Document ID: ktl1x03p ; Score: 0.954
Top 18 -> Document ID: jcdj0s0s ; Score: 0.953
Top 19 -> Document ID: mryr7ms3 ; Score: 0.948
Top 20 -> Document ID: k5gtxru5 ; Score: 0.946
Top 21 -> Document ID: i7it52sy ; Score: 0.946
Top 22 -> Document ID: phcnkdt7 ; Score: 0.942
Top 23 -> Document ID: edwnal6o ; Score: 0.939
Top 24 -> Document ID: ay7obx3d ; Score: 0.939
Top 25 -> Document ID: 0y8lfjkx ; Score: 0.932
Top 26 -> Document ID: 3ugekfco ; Score: 0.925
Top 27 -> Document ID: xf55mi2g ; Score: 0.924
Top 28 -> Document ID: tpmtkdx0 ; Score: 0.915
Top 29 -> Document ID: csnvcgwx ; Score: 0.912
Top 30 -> Document ID: 6e3wnolk ; Score: 0.91
Top 31 -> Document ID: sn1hf3dt ; Score: 0.91
Top 32 -> Document ID: 3jrgtl3a ; Score: 0.91
Top 33 -> Document ID: 788h0av9 ; Score: 0.91
Top 34 -> Document ID: cyb2pc5c ; Score: 0.909
Top 35 -> Document ID: 6dl7r9zt ; Score: 0.909
Top 36 -> Document ID: fnqcrrgd ; Score: 0.905
Top 37 -> Document ID: q0czck7o ; Score: 0.902
Top 38 -> Document ID: ntylg39a ; Score: 0.898
Top 39 -> Document ID: btveuufj ; Score: 0.898
Top 40 -> Document ID: vvxjj6pf ; Score: 0.888
Top 41 -> Document ID: naiis5rt ; Score: 0.888
Top 42 -> Document ID: ekesy1qk ; Score: 0.887
Top 43 -> Document ID: y90w53xo ; Score: 0.887
Top 44 -> Document ID: ya78lvvp ; Score: 0.885
Top 45 -> Document ID: q7egnpaq ; Score: 0.885
Top 46 -> Document ID: ds42z3jl ; Score: 0.884
Top 47 -> Document ID: t58d3y0p ; Score: 0.884
Top 48 -> Document ID: l6qk1vx6 ; Score: 0.883
Top 49 -> Document ID: qa4z68pq ; Score: 0.883
Top 50 -> Document ID: 7edewxh6 ; Score: 0.88
Query ID: 5 ; Query: animal models of COVID-19
Top 1 -> Document ID: xe3cvf66 ; Score: 1.548
Top 2 -> Document ID: y0v22599 ; Score: 1.547
Top 3 -> Document ID: ute3dxwu ; Score: 1.547
Top 4 -> Document ID: a9v60jte ; Score: 1.529
Top 5 -> Document ID: 77mw0dws ; Score: 1.502
Top 6 -> Document ID: ghmzj2jr ; Score: 1.466
Top 7 -> Document ID: wuumu1xw ; Score: 1.466
Top 8 -> Document ID: 01koav81 ; Score: 1.463
Top 9 -> Document ID: 5nhyumxl ; Score: 1.463
Top 10 -> Document ID: 6qavhrob ; Score: 1.45
Top 11 -> Document ID: s95855eq ; Score: 1.394
Top 12 -> Document ID: 1iio41wn ; Score: 1.39
Top 13 -> Document ID: s6hsn8oy ; Score: 1.383
Top 14 -> Document ID: ahqsr5sm ; Score: 1.361
Top 15 -> Document ID: j4p8235a ; Score: 1.361
Top 16 -> Document ID: wxg1ln9e ; Score: 1.349
Top 17 -> Document ID: flmu2jjn ; Score: 1.349
Top 18 -> Document ID: lkgrwb8t ; Score: 1.338
Top 19 -> Document ID: 4yur309l ; Score: 1.338
Top 20 -> Document ID: 08zf7161 ; Score: 1.336
Top 21 -> Document ID: cx4slb0x ; Score: 1.305
Top 22 -> Document ID: gbkgzvc8 ; Score: 1.305
Top 23 -> Document ID: bbe76fau ; Score: 1.293
Top 24 -> Document ID: iemvifbg ; Score: 1.281
Top 25 -> Document ID: m0b2jlax ; Score: 1.281
Top 26 -> Document ID: xv2tev5n ; Score: 1.261
Top 27 -> Document ID: 6ne76rh1 ; Score: 1.26
Top 28 -> Document ID: fruzsn26 ; Score: 1.26
Top 29 -> Document ID: jf3si5d6 ; Score: 1.257
Top 30 -> Document ID: nzwe7hpg ; Score: 1.255
Top 31 -> Document ID: 3tq4w2ek ; Score: 1.25
Top 32 -> Document ID: ytp6ubyt ; Score: 1.25
Top 33 -> Document ID: 7uqodanq ; Score: 1.241
Top 34 -> Document ID: vm1o1cel ; Score: 1.211
Top 35 -> Document ID: jv0pg7w1 ; Score: 1.211
Top 36 -> Document ID: i1cp4nmg ; Score: 1.195
Top 37 -> Document ID: 9zy7xqig ; Score: 1.187
Top 38 -> Document ID: bih24ekm ; Score: 1.185
Top 39 -> Document ID: qh4wsjvc ; Score: 1.176
Top 40 -> Document ID: 1loqavom ; Score: 1.176
Top 41 -> Document ID: ofzsszbk ; Score: 1.169
Top 42 -> Document ID: 3ehsg8oi ; Score: 1.168
Top 43 -> Document ID: fd6ms72m ; Score: 1.168
Top 44 -> Document ID: 6vaqlhtj ; Score: 1.165
Top 45 -> Document ID: seaa46hz ; Score: 1.161
Top 46 -> Document ID: uurvoa1o ; Score: 1.159
Top 47 -> Document ID: rkr6gtyv ; Score: 1.159
Query ID: 6 ; Query: coronavirus test rapid testing
Top 1 -> Document ID: 1p993536 ; Score: 1.402
Top 2 -> Document ID: jbcy8vho ; Score: 0.958
Top 3 -> Document ID: awaahpfm ; Score: 0.958
Top 4 -> Document ID: 6xqmlgr2 ; Score: 0.94
Top 5 -> Document ID: herzlrfb ; Score: 0.918
Top 6 -> Document ID: njalxwtv ; Score: 0.918
Top 7 -> Document ID: yas90hxb ; Score: 0.913
Top 8 -> Document ID: 74e2mrrs ; Score: 0.913
Top 9 -> Document ID: e0pccti7 ; Score: 0.906
Top 10 -> Document ID: fxr0u7v2 ; Score: 0.901
Top 11 -> Document ID: 30umy2ai ; Score: 0.898
Top 12 -> Document ID: 3ifoebnk ; Score: 0.893
Top 13 -> Document ID: y08n6585 ; Score: 0.893
Top 14 -> Document ID: ingxxw6u ; Score: 0.893
Top 15 -> Document ID: ydpp8ltg ; Score: 0.893
Top 16 -> Document ID: jk28r07t ; Score: 0.889
Top 17 -> Document ID: e72u1bzf ; Score: 0.887
Top 18 -> Document ID: 30ex532j ; Score: 0.869
Top 19 -> Document ID: hslnb1jn ; Score: 0.886
Top 20 -> Document ID: 9g0bcsik ; Score: 0.885
Top 21 -> Document ID: xxih8gbv ; Score: 0.884
Top 22 -> Document ID: 7ur8hr23 ; Score: 0.884
Top 23 -> Document ID: xa1v5t63 ; Score: 0.884
Top 24 -> Document ID: 2tafauc2 ; Score: 0.882
Top 25 -> Document ID: jg45bnzq ; Score: 0.882
Top 26 -> Document ID: rbblg4pu ; Score: 0.879
Top 27 -> Document ID: dd931t58 ; Score: 0.878
Top 28 -> Document ID: 9wloolqo ; Score: 0.878
Top 29 -> Document ID: beb164oy ; Score: 0.876
Top 30 -> Document ID: 22kgwbz4 ; Score: 0.876
Top 31 -> Document ID: k1adcls8 ; Score: 0.876
Top 32 -> Document ID: 52pw2vwx ; Score: 0.876
Top 33 -> Document ID: 5enmq7do ; Score: 0.876
Top 34 -> Document ID: o9bx1gn7 ; Score: 0.875
Top 35 -> Document ID: kvugftgu ; Score: 0.874
Top 36 -> Document ID: 2jbw4spu ; Score: 0.874
Top 37 -> Document ID: o6ywpuuz ; Score: 0.873
Top 38 -> Document ID: lct1xhsy ; Score: 0.872
Top 39 -> Document ID: i7soyabu ; Score: 0.871
Top 40 -> Document ID: h7xobh0k ; Score: 0.871
Top 41 -> Document ID: 1f3r80r5 ; Score: 0.871
Top 42 -> Document ID: 54pqae9b ; Score: 0.87
Top 43 -> Document ID: t5bahq0a ; Score: 0.869
Top 44 -> Document ID: r8ghn9z0 ; Score: 0.868
Top 45 -> Document ID: w55jdqcf ; Score: 0.867
Top 46 -> Document ID: unfl26qc ; Score: 0.866
Top 47 -> Document ID: vls3zviw ; Score: 0.864
Query ID: 7 ; Query: serological tests for coronavirus
Top 1 -> Document ID: gu66wmjb ; Score: 1.267
Top 2 -> Document ID: b1fzmxdg ; Score: 1.266
Top 3 -> Document ID: gkgfupcw ; Score: 1.222
Top 4 -> Document ID: d7nca88o ; Score: 1.222
Top 5 -> Document ID: xw0o5ca7 ; Score: 1.199
Top 6 -> Document ID: d130d5to ; Score: 1.199
Top 7 -> Document ID: jbcy8vho ; Score: 0.976
Top 8 -> Document ID: awaahpfm ; Score: 0.976
Top 9 -> Document ID: sf9d8qku ; Score: 0.96
Top 10 -> Document ID: 6xqmlgr2 ; Score: 0.957
Top 11 -> Document ID: pbc8nmkg ; Score: 0.953
Top 12 -> Document ID: b2zl7a6z ; Score: 0.95
Top 13 -> Document ID: ze9fl3se ; Score: 0.941
Top 14 -> Document ID: 2mlfnl49 ; Score: 0.938
Top 15 -> Document ID: 9mvk86q6 ; Score: 0.937
Top 16 -> Document ID: herzlrfb ; Score: 0.934
Top 17 -> Document ID: njalxwtv ; Score: 0.934
Top 18 -> Document ID: jdjdg4j3 ; Score: 0.931
Top 19 -> Document ID: skeajydw ; Score: 0.931
Top 20 -> Document ID: yas90hxb ; Score: 0.929
Top 21 -> Document ID: 1p993536 ; Score: 0.929
Top 22 -> Document ID: 74e2mrrs ; Score: 0.929
Top 23 -> Document ID: f2qaxbc9 ; Score: 0.924
Top 24 -> Document ID: mz29ek4z ; Score: 0.922
Top 25 -> Document ID: citl9wzh ; Score: 0.922
Top 26 -> Document ID: e0pccti7 ; Score: 0.921
Top 27 -> Document ID: pfzbqhdb ; Score: 0.919
Top 28 -> Document ID: k54lmjxk ; Score: 0.919
Top 29 -> Document ID: 8fuj9td2 ; Score: 0.918
Top 30 -> Document ID: rvx3g6pt ; Score: 0.912
Top 31 -> Document ID: o75jdx2j ; Score: 0.91
Top 32 -> Document ID: k9jgdp66 ; Score: 0.91
Top 33 -> Document ID: y08n6585 ; Score: 0.907
Top 34 -> Document ID: ingxxw6u ; Score: 0.907
Top 35 -> Document ID: ydpp8ltg ; Score: 0.907
Top 36 -> Document ID: jk28r07t ; Score: 0.903
Top 37 -> Document ID: 3ifoebnk ; Score: 0.903
Top 38 -> Document ID: 0y8lfjkx ; Score: 0.903
Top 39 -> Document ID: uoj659vb ; Score: 0.903
Top 40 -> Document ID: w09dvxbr ; Score: 0.903
Top 41 -> Document ID: wtjet5jr ; Score: 0.9
Top 42 -> Document ID: gwqy6u9x ; Score: 0.9
Top 43 -> Document ID: z38ywg1m ; Score: 0.899
Top 44 -> Document ID: 8dm8k3zs ; Score: 0.899
Top 45 -> Document ID: 5agb29ly ; Score: 0.898
Top 46 -> Document ID: vcvuvspj ; Score: 0.897
Top 47 -> Document ID: p0kdii0l ; Score: 0.897
Top 48 -> Document ID: 2tafauc2 ; Score: 0.896
Top 49 -> Document ID: jg45bnzq ; Score: 0.896
Query ID: 8 ; Query: coronavirus under reporting
Top 1 -> Document ID: x1urw4s8 ; Score: 1.474
Top 2 -> Document ID: 54fx3q6y ; Score: 1.474
Top 3 -> Document ID: 1oato5b6 ; Score: 1.429
Top 4 -> Document ID: 5bdoz5am ; Score: 1.399
Top 5 -> Document ID: yelsc9cc ; Score: 1.399
Top 6 -> Document ID: 1o5hi8qz ; Score: 1.396
Top 7 -> Document ID: tesje8gl ; Score: 1.396
Top 8 -> Document ID: xcho2rbr ; Score: 1.392
Top 9 -> Document ID: m1aogqdo ; Score: 1.392
Top 10 -> Document ID: 2lhqoi3f ; Score: 1.386
Top 11 -> Document ID: 27o9k5x3 ; Score: 1.386
Top 12 -> Document ID: jyn6mpo0 ; Score: 1.386
Top 13 -> Document ID: fcki98sb ; Score: 1.386
Top 14 -> Document ID: hxic3aik ; Score: 1.386
Top 15 -> Document ID: pdpd3tsp ; Score: 1.386
Top 16 -> Document ID: xtgxh5tv ; Score: 1.386
Top 17 -> Document ID: vf6onuja ; Score: 1.386
Top 18 -> Document ID: o7r7vlhn ; Score: 1.384
Top 19 -> Document ID: ucrwigk8 ; Score: 1.384
Top 20 -> Document ID: x7j3j56p ; Score: 1.382
Top 21 -> Document ID: h3vsurpg ; Score: 1.382
Top 22 -> Document ID: itepuh4f ; Score: 1.358
Top 23 -> Document ID: pi6a2ql7 ; Score: 1.349
Top 24 -> Document ID: meqqokwc ; Score: 1.348
Top 25 -> Document ID: qxhujttt ; Score: 1.348
Top 26 -> Document ID: l04kdkyk ; Score: 1.341
Top 27 -> Document ID: 2jn9bq7l ; Score: 1.337
Top 28 -> Document ID: pq0hq57a ; Score: 1.332
Top 29 -> Document ID: f3tlu0gu ; Score: 1.332
Top 30 -> Document ID: jqexwnq2 ; Score: 1.323
Top 31 -> Document ID: n29jqqo1 ; Score: 1.323
Top 32 -> Document ID: wmgbxloa ; Score: 1.323
Top 33 -> Document ID: j1lfq60o ; Score: 1.323
Top 34 -> Document ID: oohgvnl4 ; Score: 1.323
Top 35 -> Document ID: qrceutuf ; Score: 1.323
Top 36 -> Document ID: m1zxd7f3 ; Score: 1.321
Top 37 -> Document ID: 107tuzks ; Score: 1.32
Top 38 -> Document ID: 4jcwo2tf ; Score: 1.319
Top 39 -> Document ID: v8tj6cjg ; Score: 1.313
Query ID: 9 ; Query: coronavirus in Canada
Top 1 -> Document ID: pj2aifr7 ; Score: 1.172
Top 2 -> Document ID: qjqvqv3z ; Score: 1.172
Top 3 -> Document ID: vtc9pja0 ; Score: 1.104
Top 4 -> Document ID: sf4lbdw7 ; Score: 1.104
Top 5 -> Document ID: 9krk22nn ; Score: 1.069
Top 6 -> Document ID: mluxn4mj ; Score: 1.069
Top 7 -> Document ID: jkzxjk54 ; Score: 0.748
Top 8 -> Document ID: 4v3d86h3 ; Score: 0.686
Top 9 -> Document ID: kgifmjvb ; Score: 0.645
Top 10 -> Document ID: hn5tc54i ; Score: 0.634
Top 11 -> Document ID: 2nbdpwc3 ; Score: 0.634
Top 12 -> Document ID: e5l8vea8 ; Score: 0.618
Top 13 -> Document ID: b542myaw ; Score: 0.618
Top 14 -> Document ID: m5xwbawp ; Score: 0.616
Top 15 -> Document ID: s1905a5l ; Score: 0.614
Top 16 -> Document ID: vz6z0uft ; Score: 0.613
Top 17 -> Document ID: v053lc76 ; Score: 0.613
Top 18 -> Document ID: 4mh7njbu ; Score: 0.603
Top 19 -> Document ID: 51u5dt41 ; Score: 0.602
Top 20 -> Document ID: ooc8670a ; Score: 0.602
Top 21 -> Document ID: l65qysvq ; Score: 0.591
Top 22 -> Document ID: ftsz5yya ; Score: 0.587
Top 23 -> Document ID: tabd5d75 ; Score: 0.587
Top 24 -> Document ID: v346cpkl ; Score: 0.584
Top 25 -> Document ID: nalulzfo ; Score: 0.511
Top 26 -> Document ID: wmfcey6f ; Score: 0.478
Top 27 -> Document ID: lgbg78zt ; Score: 0.446
Top 28 -> Document ID: jnl7phz4 ; Score: 0.423
Top 29 -> Document ID: rhwzi5cq ; Score: 0.423
Top 30 -> Document ID: aaaqrhe4 ; Score: 0.41
Top 31 -> Document ID: jl6o7f5q ; Score: 0.409
Top 32 -> Document ID: cpc6v40g ; Score: 0.394
Top 33 -> Document ID: cbsadvbu ; Score: 0.372
Top 34 -> Document ID: adf5ttfd ; Score: 0.371
Top 35 -> Document ID: vx5rd8hs ; Score: 0.371
Top 36 -> Document ID: 53l0yw16 ; Score: 0.366
Top 37 -> Document ID: lyucm8w2 ; Score: 0.364
Top 38 -> Document ID: zdo1cq3s ; Score: 0.358
Top 39 -> Document ID: g7tasrx2 ; Score: 0.353
Top 40 -> Document ID: 7f0sm3dz ; Score: 0.353
Top 41 -> Document ID: t7sn9ffh ; Score: 0.353
Top 42 -> Document ID: ezirpmbd ; Score: 0.353
Top 43 -> Document ID: 9ffvdgon ; Score: 0.353
Top 44 -> Document ID: a4g9pjxw ; Score: 0.351
Top 45 -> Document ID: c19g8742 ; Score: 0.351
Top 46 -> Document ID: tunpb48l ; Score: 0.35
Top 47 -> Document ID: ou4somp2 ; Score: 0.346
Top 48 -> Document ID: v1orw4qk ; Score: 0.343
Top 49 -> Document ID: z4e4dai3 ; Score: 0.343
Query ID: 10 ; Query: coronavirus social distancing impact
Top 1 -> Document ID: 07echrdh ; Score: 1.208
Top 2 -> Document ID: sg5uwuqc ; Score: 1.181
Top 3 -> Document ID: ymso7jbx ; Score: 1.144
Top 4 -> Document ID: 2db86okd ; Score: 1.098
Top 5 -> Document ID: jgsk65wd ; Score: 1.051
Top 6 -> Document ID: urxlshwx ; Score: 1.048
Top 7 -> Document ID: po2c65nb ; Score: 1.045
Top 8 -> Document ID: o9ii9fj3 ; Score: 1.045
Top 9 -> Document ID: p9fz4e0n ; Score: 1.043
Top 10 -> Document ID: yl6rog5y ; Score: 1.043
Top 11 -> Document ID: atzfteda ; Score: 1.042
Top 12 -> Document ID: dci7yomx ; Score: 1.029
Top 13 -> Document ID: 9hvgse6w ; Score: 1.029
Top 14 -> Document ID: ptrrt8p4 ; Score: 1.022
Top 15 -> Document ID: ld435hiv ; Score: 1.02
Top 16 -> Document ID: 12nta6gx ; Score: 1.018
Top 17 -> Document ID: plyn3xjg ; Score: 1.017
Top 18 -> Document ID: 8b0s5w4u ; Score: 1.017
Top 19 -> Document ID: aiah8kkn ; Score: 1.015
Top 20 -> Document ID: 0qeqv9ip ; Score: 1.011
Top 21 -> Document ID: dafkkszc ; Score: 1.011
Top 22 -> Document ID: le2eifv8 ; Score: 1.005
Top 23 -> Document ID: 3cke9x69 ; Score: 1.003
Top 24 -> Document ID: zfoy1wvi ; Score: 1.003
Top 25 -> Document ID: j6jnrq7a ; Score: 1.0
Top 26 -> Document ID: 2qvxw896 ; Score: 1.0
Top 27 -> Document ID: wohs7q30 ; Score: 0.998
Top 28 -> Document ID: fex8sd1t ; Score: 0.997
Top 29 -> Document ID: otmz4um5 ; Score: 0.997
Top 30 -> Document ID: t8nu1m5z ; Score: 0.997
Top 31 -> Document ID: xwfs40ai ; Score: 0.996
Top 32 -> Document ID: oebqbaj6 ; Score: 0.991
Top 33 -> Document ID: s74jgknw ; Score: 0.989
Top 34 -> Document ID: p1jeiljo ; Score: 0.988
Top 35 -> Document ID: hebe5cjb ; Score: 0.983
Top 36 -> Document ID: 7d4z35oa ; Score: 0.982
Top 37 -> Document ID: gec6n7lb ; Score: 0.982
Top 38 -> Document ID: 32oasve6 ; Score: 0.98
Top 39 -> Document ID: ssqjrv66 ; Score: 0.98
Top 40 -> Document ID: d614035c ; Score: 0.979
Top 41 -> Document ID: 2ypzxnu7 ; Score: 0.979
Top 42 -> Document ID: rzfs58ix ; Score: 0.978
Top 43 -> Document ID: f472exo1 ; Score: 0.978
Top 44 -> Document ID: ew4diub5 ; Score: 0.977
