Query ID: 1 ; Query: coronavirus origin
Top 36 -> Document ID: al17yzc1 ; Score: 9.914
Top 37 -> Document ID: lzkn6m95 ; Score: 9.914
Top 38 -> Document ID: dnxhtbxn ; Score: 9.913
Top 39 -> Document ID: f06f0oa9 ; Score: 9.909
Top 40 -> Document ID: lfo6otkc ; Score: 9.903
Top 41 -> Document ID: wmfcey6f ; Score: 9.886
Top 42 -> Document ID: utsr0zv7 ; Score: 9.827
Top 43 -> Document ID: ckk0f5m8 ; Score: 9.827
Top 44 -> Document ID: 3j4ooh9w ; Score: 9.799
Top 45 -> Document ID: deajwhx0 ; Score: 9.774
Top 46 -> Document ID: icwvm7jp ; Score: 9.774
Query ID: 2 ; Query: coronavirus response to weather changes
Top 1 -> Document ID: 4rk6mz5d ; Score: 16.966
Top 2 -> Document ID: o3vm1vdh ; Score: 16.802
Top 3 -> Document ID: zhjd4l6i ; Score: 16.127
Top 4 -> Document ID: ekz2s2bt ; Score: 15.748
Top 5 -> Document ID: g8grcy5j ; Score: 15.748
Top 6 -> Document ID: wzbj3hpu ; Score: 13.227
Top 7 -> Document ID: 4pueexxr ; Score: 13.227
Top 8 -> Document ID: mbsh1b3a ; Score: 13.051
Top 9 -> Document ID: pdww20r4 ; Score: 13.051
Top 10 -> Document ID: 7q2y2dnf ; Score: 12.999
Top 11 -> Document ID: aiwxlxzt ; Score: 12.912
Top 12 -> Document ID: d2tx02m4 ; Score: 12.836
Top 13 -> Document ID: 124czudi ; Score: 12.729
Top 14 -> Document ID: ryejdds4 ; Score: 12.709
Top 15 -> Document ID: ig7jqpmv ; Score: 12.709
Top 16 -> Document ID: iriutxg5 ; Score: 12.627
Top 17 -> Document ID: 20jcg8jl ; Score: 12.627
Top 18 -> Document ID: 526elsrf ; Score: 12.602
Top 19 -> Document ID: pzs2mk6k ; Score: 12.514
Top 20 -> Document ID: alsam92h ; Score: 12.424
Top 21 -> Document ID: wqfym95l ; Score: 12.374
Top 22 -> Document ID: crzfs3en ; Score: 12.33
Top 23 -> Document ID: d9vaid76 ; Score: 12.314
Top 24 -> Document ID: j7kfdr90 ; Score: 12.305
Top 25 -> Document ID: o5snkbvb ; Score: 12.266
Top 26 -> Document ID: xe4iv381 ; Score: 12.259
Top 27 -> Document ID: xkqf8hyx ; Score: 12.246
Top 28 -> Document ID: qijtlymg ; Score: 12.229
Top 29 -> Document ID: 2zoxkld3 ; Score: 12.185
Top 30 -> Document ID: 9svrz0vj ; Score: 12.183
Top 31 -> Document ID: w306qp3a ; Score: 12.18
Top 32 -> Document ID: 3jth2pu4 ; Score: 12.18
Top 33 -> Document ID: 9878wkw0 ; Score: 12.082
Top 34 -> Document ID: 068m80yg ; Score: 12.059
Top 35 -> Document ID: 9kwhx9wk ; Score: 12.059
Top 36 -> Document ID: mja93ena ; Score: 12.057
Top 37 -> Document ID: k38xlki3 ; Score: 12.033
Top 38 -> Document ID: vfi9h4u0 ; Score: 12.003
Top 39 -> Document ID: h3jx1hd2 ; Score: 12.003
Top 40 -> Document ID: l55b7yib ; Score: 11.967
Top 41 -> Document ID: akhsxs1i ; Score: 11.962
Top 42 -> Document ID: re7ar8b1 ; Score: 11.907
Top 43 -> Document ID: lnltoj1n ; Score: 11.907
Top 44 -> Document ID: zfwga8v4 ; Score: 11.881
Top 45 -> Document ID: itu39mln ; Score: 11.877
Top 46 -> Document ID: w7ycc07b ; Score: 11.843
Top 47 -> Document ID: p5squup9 ; Score: 11.827
Top 48 -> Document ID: 6u1czbfe ; Score: 11.827
Top 49 -> Document ID: cg5dpfk6 ; Score: 11.824
Top 50 -> Document ID: 6qa405sk ; Score: 11.824
Query ID: 3 ; Query: coronavirus immunity
Top 1 -> Document ID: plamwauy ; Score: 11.025
Top 2 -> Document ID: s6v4bgev ; Score: 10.819
Top 3 -> Document ID: rtncj86s ; Score: 10.744
Top 4 -> Document ID: qjbnk5rg ; Score: 10.744
Top 5 -> Document ID: bhlnpi77 ; Score: 10.455
Top 6 -> Document ID: yzffm05r ; Score: 10.447
Top 7 -> Document ID: hje8oqa5 ; Score: 10.445
Top 8 -> Document ID: pp2mdt6w ; Score: 10.445
Top 9 -> Document ID: 00qk10im ; Score: 10.275
Top 10 -> Document ID: sn6w63nm ; Score: 10.231
Top 11 -> Document ID: 1oruu33o ; Score: 10.222
Top 12 -> Document ID: qaf9esus ; Score: 10.217
Top 13 -> Document ID: fd294t6m ; Score: 10.208
Top 14 -> Document ID: y8fmls6v ; Score: 10.165
Top 15 -> Document ID: ygi1f5oy ; Score: 10.165
Top 16 -> Document ID: rq5nqm92 ; Score: 10.144
Top 17 -> Document ID: 3eatplc2 ; Score: 10.138
Top 18 -> Document ID: id5z8rtv ; Score: 10.135
Top 19 -> Document ID: 8o884nyp ; Score: 10.113
Top 20 -> Document ID: 5jl6ltfj ; Score: 10.113
Top 21 -> Document ID: c5tjq48s ; Score: 10.098
Top 22 -> Document ID: 2ufbrfqj ; Score: 10.088
Top 23 -> Document ID: r8vva6km ; Score: 10.049
Top 24 -> Document ID: 01q4pu9k ; Score: 10.049
Top 25 -> Document ID: ravxlkra ; Score: 10.024
Top 26 -> Document ID: qwgxm1ol ; Score: 10.024
Top 27 -> Document ID: 1xix518b ; Score: 10.015
Top 28 -> Document ID: qkg8fwbp ; Score: 10.015
Top 29 -> Document ID: xeu2tsfx ; Score: 9.995
Top 30 -> Document ID: 3238fz73 ; Score: 9.995
Top 31 -> Document ID: cwm3t75u ; Score: 9.995
Top 32 -> Document ID: 2db77jpp ; Score: 9.958
Top 33 -> Document ID: hhg70lzh ; Score: 9.956
Top 34 -> Document ID: xq1n3c3q ; Score: 9.946
Top 35 -> Document ID: sdr7dkbg ; Score: 9.934
Top 36 -> Document ID: 0th3uumh ; Score: 9.913
Top 37 -> Document ID: 5z3kumu9 ; Score: 9.904
Top 38 -> Document ID: puxz2f9g ; Score: 9.886
Top 39 -> Document ID: h25vrfik ; Score: 9.866
Top 40 -> Document ID: 8p1agcm2 ; Score: 9.861
Top 41 -> Document ID: yo29hay0 ; Score: 9.857
Top 42 -> Document ID: sp212tai ; Score: 9.843
Top 43 -> Document ID: puifnwsh ; Score: 9.791
Top 44 -> Document ID: qf2lfxxr ; Score: 9.791
Top 45 -> Document ID: 6yb9vdfk ; Score: 9.788
Top 46 -> Document ID: 5h1anm7b ; Score: 9.788
Top 47 -> Document ID: r0799tyq ; Score: 9.783
Top 48 -> Document ID: adflutsk ; Score: 9.76
Query ID: 4 ; Query: how do people die from the coronavirus
Top 1 -> Document ID: btojgjaz ; Score: 14.208
Top 2 -> Document ID: s9mqv4lo ; Score: 14.204
Top 3 -> Document ID: zo1cw7ah ; Score: 13.949
Top 4 -> Document ID: ingxxw6u ; Score: 13.946
Top 5 -> Document ID: ydpp8ltg ; Score: 13.946
Top 6 -> Document ID: 6wk60e8q ; Score: 13.826
Top 7 -> Document ID: sqd2xtb2 ; Score: 13.767
Top 8 -> Document ID: 07z6nr0e ; Score: 13.767
Top 9 -> Document ID: 4o8bedj8 ; Score: 13.729
Top 10 -> Document ID: scdrs93u ; Score: 13.456
Top 11 -> Document ID: c3hexuw0 ; Score: 13.332
Top 12 -> Document ID: yoej70ch ; Score: 13.307
Top 13 -> Document ID: k5nwh36y ; Score: 13.01
Top 14 -> Document ID: 7qatfxoj ; Score: 12.956
Top 15 -> Document ID: y0257w3k ; Score: 12.953
Top 16 -> Document ID: n9muewdi ; Score: 12.915
Top 17 -> Document ID: xuiswu2l ; Score: 12.897
Top 18 -> Document ID: oxwtyc4h ; Score: 12.878
Top 19 -> Document ID: 5l1bknw2 ; Score: 12.878
Top 20 -> Document ID: mcglrf3b ; Score: 12.864
Top 21 -> Document ID: htz30a45 ; Score: 12.864
Top 22 -> Document ID: w6ascw3p ; Score: 12.774
Top 23 -> Document ID: pkmdh9pv ; Score: 12.734
Top 24 -> Document ID: to8wfjw7 ; Score: 12.649
Top 25 -> Document ID: gt0obb78 ; Score: 12.648
Top 26 -> Document ID: bcqdm2b1 ; Score: 12.648
Top 27 -> Document ID: l6f00lui ; Score: 12.569
Top 28 -> Document ID: oi8qsuiu ; Score: 12.538
Top 29 -> Document ID: khw904jh ; Score: 12.527
Top 30 -> Document ID: fk8veh49 ; Score: 12.527
Top 31 -> Document ID: e3fk6gz2 ; Score: 12.448
Top 32 -> Document ID: gh7uvvpo ; Score: 12.448
Top 33 -> Document ID: y8jzezvc ; Score: 12.448
Top 34 -> Document ID: iql5gk3d ; Score: 12.39
Top 35 -> Document ID: vq0o5v5k ; Score: 12.39
Top 36 -> Document ID: hg02e3t6 ; Score: 12.342
Top 37 -> Document ID: 2afgjnio ; Score: 12.327
Top 38 -> Document ID: vn4y6cfy ; Score: 12.316
Top 39 -> Document ID: 4bongi1e ; Score: 12.304
Top 40 -> Document ID: f4b211wv ; Score: 12.304
Top 41 -> Document ID: tpmtkdx0 ; Score: 12.293
Top 42 -> Document ID: csnvcgwx ; Score: 12.251
Top 43 -> Document ID: zuxos7fi ; Score: 12.239
Top 44 -> Document ID: 5nue46dm ; Score: 12.239
Top 45 -> Document ID: i9s78p3n ; Score: 12.199
Top 46 -> Document ID: ut77tqe2 ; Score: 12.128
Top 47 -> Document ID: gjvkp6i3 ; Score: 12.128
Top 48 -> Document ID: 0ag9pysp ; Score: 11.918
Query ID: 5 ; Query: animal models of COVID-19
Top 1 -> Document ID: xe3cvf66 ; Score: 16.197
Top 2 -> Document ID: y0v22599 ; Score: 16.189
Top 3 -> Document ID: ute3dxwu ; Score: 16.189
Top 4 -> Document ID: 3sepefqa ; Score: 15.193
Top 5 -> Document ID: oa8vzf02 ; Score: 15.193
Top 6 -> Document ID: 7axcgt3j ; Score: 15.193
Top 7 -> Document ID: a9v60jte ; Score: 14.907
Top 8 -> Document ID: y1b1vf1b ; Score: 14.526
Top 9 -> Document ID: bvociyg2 ; Score: 14.701
Top 10 -> Document ID: 01koav81 ; Score: 14.693
Top 11 -> Document ID: 5nhyumxl ; Score: 14.693
Top 12 -> Document ID: fkqd6nvt ; Score: 14.519
Top 13 -> Document ID: e16lln3f ; Score: 14.487
Top 14 -> Document ID: 8evy9gy5 ; Score: 14.252
Top 15 -> Document ID: g03wk0qy ; Score: 14.252
Top 16 -> Document ID: 6qavhrob ; Score: 14.211
Top 17 -> Document ID: ve5ve93f ; Score: 14.091
Top 18 -> Document ID: ghmzj2jr ; Score: 13.927
Top 19 -> Document ID: wuumu1xw ; Score: 13.927
Top 20 -> Document ID: rbt84zet ; Score: 13.875
Top 21 -> Document ID: 77mw0dws ; Score: 13.68
Top 22 -> Document ID: ftjxlr5f ; Score: 13.607
Top 23 -> Document ID: 4q9pzoyg ; Score: 13.607
Top 24 -> Document ID: 0jghlzpg ; Score: 13.596
Top 25 -> Document ID: u2dj79yw ; Score: 13.596
Top 26 -> Document ID: 1cph1uij ; Score: 13.521
Top 27 -> Document ID: bzyww901 ; Score: 13.464
Top 28 -> Document ID: jzzc4vdw ; Score: 13.413
Top 29 -> Document ID: u9ia86qd ; Score: 13.413
Top 30 -> Document ID: l5x6cxxi ; Score: 13.391
Top 31 -> Document ID: 7dse0j98 ; Score: 13.391
Top 32 -> Document ID: tdan5wkg ; Score: 13.368
Top 33 -> Document ID: vm9w9qbg ; Score: 13.368
Top 34 -> Document ID: 0s0eactv ; Score: 13.356
Top 35 -> Document ID: xwokbbv4 ; Score: 13.356
Top 36 -> Document ID: s95855eq ; Score: 13.343
Top 37 -> Document ID: 1iio41wn ; Score: 13.299
Top 38 -> Document ID: v1haf0kd ; Score: 13.274
Top 39 -> Document ID: j6mfl4m8 ; Score: 13.274
Top 40 -> Document ID: y5cbp2yz ; Score: 13.137
Top 41 -> Document ID: 99e8v31q ; Score: 13.126
Top 42 -> Document ID: nm2ubi13 ; Score: 13.079
Top 43 -> Document ID: dlpgq0rm ; Score: 13.079
Top 44 -> Document ID: jxbch44o ; Score: 13.059
Top 45 -> Document ID: cauhqj05 ; Score: 12.994
Top 46 -> Document ID: f3iwclkm ; Score: 12.994
Top 47 -> Document ID: ahqsr5sm ; Score: 12.95
Top 48 -> Document ID: j4p8235a ; Score: 12.95
Query ID: 6 ; Query: coronavirus test rapid testing
Top 1 -> Document ID: 1p993536 ; Score: 19.675
Top 2 -> Document ID: 1dr4r3n4 ; Score: 18.522
Top 3 -> Document ID: l04v5z2f ; Score: 18.507
Top 4 -> Document ID: 4xyyrajs ; Score: 18.507
Top 5 -> Document ID: sp8oivsk ; Score: 18.498
Top 6 -> Document ID: or9l9vco ; Score: 18.447
Top 7 -> Document ID: 83681epa ; Score: 18.428
Top 8 -> Document ID: idg8uz46 ; Score: 18.396
Top 9 -> Document ID: e54b5cbs ; Score: 18.287
Top 10 -> Document ID: dci4jbyd ; Score: 18.287
Top 11 -> Document ID: ub1t0wwq ; Score: 18.26
Top 12 -> Document ID: brumg6jh ; Score: 18.26
Top 13 -> Document ID: tig0wga3 ; Score: 18.256
Top 14 -> Document ID: 9wloolqo ; Score: 18.203
Top 15 -> Document ID: 2ite2ltd ; Score: 17.948
Top 16 -> Document ID: hsq8b8k4 ; Score: 17.948
Top 17 -> Document ID: 766ku8m7 ; Score: 17.932
Top 18 -> Document ID: gplcop2k ; Score: 17.932
Top 19 -> Document ID: vli0injs ; Score: 17.921
Top 20 -> Document ID: zchk4nis ; Score: 17.876
Top 21 -> Document ID: 54m3nt6o ; Score: 17.876
Top 22 -> Document ID: gxdrx6z7 ; Score: 17.846
Top 23 -> Document ID: 1xpmq923 ; Score: 17.814
Top 24 -> Document ID: 8gewkcmm ; Score: 17.788
Top 25 -> Document ID: g95cg1vy ; Score: 17.788
Top 26 -> Document ID: 93ea9u03 ; Score: 17.782
Top 27 -> Document ID: xth6kjqu ; Score: 17.75
Top 28 -> Document ID: bar3pzsy ; Score: 17.73
Top 29 -> Document ID: 401tisd3 ; Score: 17.73
Top 30 -> Document ID: ibac3d0q ; Score: 17.729
Top 31 -> Document ID: 6kpgt70s ; Score: 17.677
Top 32 -> Document ID: 3ea1ngo2 ; Score: 17.663
Top 33 -> Document ID: 8y0v6d2i ; Score: 17.663
Top 34 -> Document ID: w3bq48hk ; Score: 17.648
Top 35 -> Document ID: lfwytlj3 ; Score: 17.648
Top 36 -> Document ID: 4al1hmxo ; Score: 17.639
Top 37 -> Document ID: ehht4sff ; Score: 17.587
Top 38 -> Document ID: yu7kunyi ; Score: 17.583
Top 39 -> Document ID: yripn8gc ; Score: 17.581
Top 40 -> Document ID: sy91rnse ; Score: 17.557
Top 41 -> Document ID: yvjxw39o ; Score: 17.53
Top 42 -> Document ID: idmq8woo ; Score: 17.53
Top 43 -> Document ID: 48fcby34 ; Score: 17.523
Top 44 -> Document ID: cg5aqx1x ; Score: 17.523
Top 45 -> Document ID: 8xwyw4vo ; Score: 17.522
Top 46 -> Document ID: ivau2qnh ; Score: 17.503
Top 47 -> Document ID: u9ootwwf ; Score: 17.472
Top 48 -> Document ID: v1qt6nir ; Score: 17.414
Query ID: 7 ; Query: serological tests for coronavirus
Top 1 -> Document ID: gu66wmjb ; Score: 15.553
Top 2 -> Document ID: 2mlfnl49 ; Score: 15.496
Top 3 -> Document ID: oqb2lnjb ; Score: 15.188
Top 4 -> Document ID: pfzbqhdb ; Score: 15.073
Top 5 -> Document ID: hkvh2lc9 ; Score: 14.999
Top 6 -> Document ID: rdvg7061 ; Score: 14.992
Top 7 -> Document ID: 4f5tf5qo ; Score: 14.769
Top 8 -> Document ID: ofd2ipvs ; Score: 14.769
Top 9 -> Document ID: f7aay9qk ; Score: 14.743
Top 10 -> Document ID: t9qjfspw ; Score: 14.743
Top 11 -> Document ID: jdjdg4j3 ; Score: 14.611
Top 12 -> Document ID: skeajydw ; Score: 14.611
Top 13 -> Document ID: 3g75spkc ; Score: 14.558
Top 14 -> Document ID: 2ite2ltd ; Score: 14.545
Top 15 -> Document ID: hsq8b8k4 ; Score: 14.545
Top 16 -> Document ID: hxial3gi ; Score: 14.427
Top 17 -> Document ID: dbbfa6z6 ; Score: 14.418
Top 18 -> Document ID: q51i1wb4 ; Score: 14.418
Top 19 -> Document ID: k54lmjxk ; Score: 14.406
Top 20 -> Document ID: upwn9o2m ; Score: 14.345
Top 21 -> Document ID: fn9t38as ; Score: 14.32
Top 22 -> Document ID: 3ea1ngo2 ; Score: 14.317
Top 23 -> Document ID: 8y0v6d2i ; Score: 14.317
Top 24 -> Document ID: rw4ep4wh ; Score: 14.303
Top 25 -> Document ID: kir7bx4b ; Score: 14.299
Top 26 -> Document ID: muc87wwm ; Score: 14.292
Top 27 -> Document ID: q9i85q5j ; Score: 14.292
Top 28 -> Document ID: lw12h047 ; Score: 14.292
Top 29 -> Document ID: afcd4wc9 ; Score: 14.288
Top 30 -> Document ID: 1t22v62m ; Score: 14.248
Top 31 -> Document ID: sk9iilum ; Score: 14.248
Top 32 -> Document ID: otvwj8w2 ; Score: 14.226
Top 33 -> Document ID: 8g5s381b ; Score: 14.193
Top 34 -> Document ID: 4egmd7v6 ; Score: 14.184
Top 35 -> Document ID: 6wkyar57 ; Score: 14.184
Top 36 -> Document ID: 7d5q0g0s ; Score: 14.168
Top 37 -> Document ID: r1yf75bo ; Score: 14.143
Top 38 -> Document ID: 923jpec0 ; Score: 14.123
Top 39 -> Document ID: dx3afh8n ; Score: 14.118
Top 40 -> Document ID: x9dluopq ; Score: 14.09
Top 41 -> Document ID: 2ftpwqeq ; Score: 14.085
Top 42 -> Document ID: 4akcil22 ; Score: 14.081
Top 43 -> Document ID: 9skvbk8m ; Score: 14.076
Top 44 -> Document ID: 0jl6qu0i ; Score: 14.076
Top 45 -> Document ID: 91872v0l ; Score: 14.055
Top 46 -> Document ID: ewb09f5h ; Score: 14.053
Top 47 -> Document ID: zo9uzk52 ; Score: 14.052
Top 48 -> Document ID: f2avxg4k ; Score: 14.049
Top 49 -> Document ID: n47lszlc ; Score: 13.997
Query ID: 8 ; Query: coronavirus under reporting
Top 1 -> Document ID: x1urw4s8 ; Score: 9.939
Top 2 -> Document ID: 54fx3q6y ; Score: 9.939
Top 3 -> Document ID: 5bdoz5am ; Score: 9.792
Top 4 -> Document ID: yelsc9cc ; Score: 9.792
Top 5 -> Document ID: 1o5hi8qz ; Score: 9.775
Top 6 -> Document ID: tesje8gl ; Score: 9.775
Top 7 -> Document ID: wzcaugst ; Score: 9.745
Top 8 -> Document ID: oohgvnl4 ; Score: 9.655
Top 9 -> Document ID: qrceutuf ; Score: 9.655
Top 10 -> Document ID: meqqokwc ; Score: 9.627
Top 11 -> Document ID: qxhujttt ; Score: 9.627
Top 12 -> Document ID: l04kdkyk ; Score: 9.606
Top 13 -> Document ID: jqexwnq2 ; Score: 9.566
Top 14 -> Document ID: wmgbxloa ; Score: 9.566
Top 15 -> Document ID: 107tuzks ; Score: 9.559
Top 16 -> Document ID: pi6a2ql7 ; Score: 9.558
Top 17 -> Document ID: fdpjao9a ; Score: 9.551
Top 18 -> Document ID: t2a3i6a3 ; Score: 9.551
Top 19 -> Document ID: x7j3j56p ; Score: 9.522
Top 20 -> Document ID: h3vsurpg ; Score: 9.522
Top 21 -> Document ID: 1uh9a8fx ; Score: 9.513
Top 22 -> Document ID: ps3qlho2 ; Score: 9.513
Top 23 -> Document ID: pq0hq57a ; Score: 9.493
Top 24 -> Document ID: f3tlu0gu ; Score: 9.493
Top 25 -> Document ID: n29jqqo1 ; Score: 9.442
Top 26 -> Document ID: tjrj4iw3 ; Score: 9.426
Top 27 -> Document ID: 2gwmlc86 ; Score: 9.41
Top 28 -> Document ID: ld74cltm ; Score: 9.41
Top 29 -> Document ID: y0257w3k ; Score: 9.363
Top 30 -> Document ID: j1lfq60o ; Score: 9.356
Top 31 -> Document ID: e99rxsyr ; Score: 9.315
Top 32 -> Document ID: h8wy0coq ; Score: 9.3
Top 33 -> Document ID: isrxgal8 ; Score: 9.3
Top 34 -> Document ID: xcho2rbr ; Score: 9.297
Top 35 -> Document ID: m1aogqdo ; Score: 9.297
Top 36 -> Document ID: rlfsqgm7 ; Score: 9.284
Top 37 -> Document ID: 2lhqoi3f ; Score: 9.275
Top 38 -> Document ID: 27o9k5x3 ; Score: 9.275
Top 39 -> Document ID: jyn6mpo0 ; Score: 9.275
Top 40 -> Document ID: fcki98sb ; Score: 9.275
Top 41 -> Document ID: hxic3aik ; Score: 9.275
Top 42 -> Document ID: pdpd3tsp ; Score: 9.275
Top 43 -> Document ID: xtgxh5tv ; Score: 9.275
Query ID: 9 ; Query: coronavirus in Canada
Top 1 -> Document ID: jkzxjk54 ; Score: 12.36
Top 2 -> Document ID: 4v3d86h3 ; Score: 11.494
Top 3 -> Document ID: pj2aifr7 ; Score: 11.117
Top 4 -> Document ID: qjqvqv3z ; Score: 11.117
Top 5 -> Document ID: nalulzfo ; Score: 10.547
Top 6 -> Document ID: glah2z2m ; Score: 10.448
Top 7 -> Document ID: 9hbgn66l ; Score: 10.424
Top 8 -> Document ID: zdo1cq3s ; Score: 10.307
Top 9 -> Document ID: adf5ttfd ; Score: 10.284
Top 10 -> Document ID: vx5rd8hs ; Score: 10.284
Top 11 -> Document ID: l6036wbx ; Score: 10.212
Top 12 -> Document ID: hn5tc54i ; Score: 10.17
Top 13 -> Document ID: 2nbdpwc3 ; Score: 10.17
Top 14 -> Document ID: lyucm8w2 ; Score: 10.16
Top 15 -> Document ID: kgifmjvb ; Score: 10.097
Top 16 -> Document ID: zqfeb8gb ; Score: 10.067
Top 17 -> Document ID: 32diz9om ; Score: 10.009
Top 18 -> Document ID: yhamjo4p ; Score: 10.009
Top 19 -> Document ID: c8n34k9x ; Score: 9.997
Top 20 -> Document ID: ca4c6b8a ; Score: 9.979
Top 21 -> Document ID: wmfcey6f ; Score: 9.887
Top 22 -> Document ID: qqp1bas9 ; Score: 9.852
Top 23 -> Document ID: gdsk5eh5 ; Score: 9.669
Top 24 -> Document ID: 3hay6f82 ; Score: 9.669
Top 25 -> Document ID: pbemaim9 ; Score: 9.659
Top 26 -> Document ID: ngigpjcv ; Score: 9.658
Top 27 -> Document ID: 5ldg0x48 ; Score: 9.634
Top 28 -> Document ID: 2e2s1gof ; Score: 9.513
Top 29 -> Document ID: 3ljuwert ; Score: 9.47
Top 30 -> Document ID: 72hp65sx ; Score: 9.282
Top 31 -> Document ID: nvilxnzl ; Score: 9.271
Top 32 -> Document ID: 9k6klcno ; Score: 9.22
Top 33 -> Document ID: 2fhxo9dn ; Score: 9.217
Top 34 -> Document ID: tgj647hh ; Score: 9.217
Top 35 -> Document ID: 2op909pq ; Score: 9.198
Top 36 -> Document ID: 79y04jrd ; Score: 9.051
Top 37 -> Document ID: ore5d84k ; Score: 9.005
Top 38 -> Document ID: nlxw45dd ; Score: 8.984
Top 39 -> Document ID: nfaog32f ; Score: 8.962
Top 40 -> Document ID: vtc9pja0 ; Score: 8.95
Top 41 -> Document ID: sf4lbdw7 ; Score: 8.95
Top 42 -> Document ID: v053lc76 ; Score: 8.912
Top 43 -> Document ID: djlj6xyg ; Score: 8.911
Top 44 -> Document ID: s1905a5l ; Score: 8.89
Top 45 -> Document ID: w0peksr2 ; Score: 8.887
Query ID: 10 ; Query: coronavirus social distancing impact
Top 1 -> Document ID: p21172xf ; Score: 19.922
Top 2 -> Document ID: q5xc4m3j ; Score: 19.218
Top 3 -> Document ID: 8o4zucgq ; Score: 18.952
Top 4 -> Document ID: 0rn22ufb ; Score: 18.573
Top 5 -> Document ID: 7nfm8zf1 ; Score: 18.573
Top 6 -> Document ID: atzfteda ; Score: 18.571
Top 7 -> Document ID: xbuypaf6 ; Score: 18.465
Top 8 -> Document ID: dci7yomx ; Score: 18.308
Top 9 -> Document ID: 9hvgse6w ; Score: 18.308
Top 10 -> Document ID: 2db86okd ; Score: 18.267
Top 11 -> Document ID: 0qeqv9ip ; Score: 18.139
Top 12 -> Document ID: dafkkszc ; Score: 18.139
Top 13 -> Document ID: 1brrf6n5 ; Score: 17.999
Top 14 -> Document ID: f0pj4gkp ; Score: 17.999
Top 15 -> Document ID: n2tivvwy ; Score: 17.999
Top 16 -> Document ID: cm78qs4z ; Score: 17.846
Top 17 -> Document ID: ms5qy9wl ; Score: 17.846
Top 18 -> Document ID: 5qnwc6qy ; Score: 17.791
Top 19 -> Document ID: k9f1pa0l ; Score: 17.733
Top 20 -> Document ID: 7u993aw2 ; Score: 17.4
Top 21 -> Document ID: sjnwqpck ; Score: 17.4
Top 22 -> Document ID: k46060id ; Score: 17.35
Top 23 -> Document ID: lahocqq9 ; Score: 17.35
Top 24 -> Document ID: dra4dkh0 ; Score: 17.337
Top 25 -> Document ID: po2c65nb ; Score: 17.283
Top 26 -> Document ID: o9ii9fj3 ; Score: 17.283
Top 27 -> Document ID: v17rqyth ; Score: 17.226
Top 28 -> Document ID: li3slzw6 ; Score: 17.211
Top 29 -> Document ID: 7nuojgq2 ; Score: 17.193
Top 30 -> Document ID: jtamxl3c ; Score: 17.173
Top 31 -> Document ID: 6gsg0u53 ; Score: 17.164
Top 32 -> Document ID: 2c9x55hx ; Score: 17.136
Top 33 -> Document ID: 92fj2yis ; Score: 17.062
Top 34 -> Document ID: 8d9a5df4 ; Score: 17.054
Top 35 -> Document ID: noq1ff9n ; Score: 17.054
Top 36 -> Document ID: urxlshwx ; Score: 16.955
Top 37 -> Document ID: utlponna ; Score: 16.822
Top 38 -> Document ID: w676sdxk ; Score: 16.805
Top 39 -> Document ID: cmafmn6i ; Score: 16.805
Top 40 -> Document ID: 40xs13f9 ; Score: 16.788
Top 41 -> Document ID: 4hgv3z24 ; Score: 16.78
Top 42 -> Document ID: m1d8znrs ; Score: 16.78
Top 43 -> Document ID: x2g8gspz ; Score: 16.755
