Query ID: 1 ; Query: coronavirus origin
Top 1 -> Document ID: 3g75spkc ; Score: 5.294
Top 2 -> Document ID: hxial3gi ; Score: 5.282
Top 3 -> Document ID: zo9uzk52 ; Score: 5.222
Top 4 -> Document ID: 39frq3ky ; Score: 5.206
Top 5 -> Document ID: 18x4ann5 ; Score: 5.194
Top 6 -> Document ID: uomdh0sb ; Score: 5.163
Top 7 -> Document ID: 7d5q0g0s ; Score: 5.137
Top 8 -> Document ID: nna0s5mf ; Score: 5.039
Top 9 -> Document ID: vijh6x1l ; Score: 4.995
Top 10 -> Document ID: jubuq9tq ; Score: 4.994
Top 11 -> Document ID: cxt9oq0j ; Score: 4.93
Top 12 -> Document ID: 7bgerq3r ; Score: 4.816
Top 13 -> Document ID: 9595vm0k ; Score: 4.815
Top 14 -> Document ID: 4xcxajlq ; Score: 4.79
Top 15 -> Document ID: 5jtzt8um ; Score: 4.784
Top 16 -> Document ID: gnoqoh3w ; Score: 4.769
Top 17 -> Document ID: yfjme53q ; Score: 4.761
Top 18 -> Document ID: ikq73ipk ; Score: 4.735
Top 19 -> Document ID: xf2ukinp ; Score: 4.721
Top 20 -> Document ID: c87bbwmm ; Score: 4.653
Top 21 -> Document ID: olyzmson ; Score: 4.627
Top 22 -> Document ID: o8m6xdra ; Score: 4.605
Top 23 -> Document ID: qgvue8yw ; Score: 4.587
Top 24 -> Document ID: o683gmrz ; Score: 4.56
Top 25 -> Document ID: o75jdx2j ; Score: 4.549
Top 26 -> Document ID: 4fzyu8z7 ; Score: 4.536
Top 27 -> Document ID: g693adjd ; Score: 4.531
Top 28 -> Document ID: ohqo54r6 ; Score: 4.506
Top 29 -> Document ID: fknwxxkc ; Score: 4.488
Top 30 -> Document ID: wmxlu3l1 ; Score: 4.475
Top 31 -> Document ID: gsr8crk9 ; Score: 4.472
Top 32 -> Document ID: oywidlvp ; Score: 4.441
Top 33 -> Document ID: 4aps0kvp ; Score: 4.432
Top 34 -> Document ID: w0ftvpqb ; Score: 4.421
Top 35 -> Document ID: qk1ruj5q ; Score: 4.404
Top 36 -> Document ID: 30gg2ab9 ; Score: 4.386
Top 37 -> Document ID: 2kg967bh ; Score: 4.382
Top 38 -> Document ID: 3rhdxzj3 ; Score: 4.38
Top 39 -> Document ID: pxfwe67t ; Score: 4.368
Top 40 -> Document ID: k6wkpmpn ; Score: 4.307
Top 41 -> Document ID: e58jd3ac ; Score: 4.283
Top 42 -> Document ID: eptgsbmo ; Score: 4.258
Top 43 -> Document ID: ota8sgt2 ; Score: 4.257
Top 44 -> Document ID: ujt4ngw0 ; Score: 4.248
Top 45 -> Document ID: ewcv8m06 ; Score: 4.231
Top 46 -> Document ID: hhihyln7 ; Score: 4.185
Top 47 -> Document ID: 3t0jhzji ; Score: 4.182
Top 48 -> Document ID: fd41czxh ; Score: 4.181
Top 49 -> Document ID: tjp33y35 ; Score: 4.157
Top 50 -> Document ID: m5xdth1t ; Score: 4.151
Query ID: 8 ; Query: coronavirus under reporting
Top 1 -> Document ID: wzcaugst ; Score: 2.656
Top 2 -> Document ID: 63aoc5vp ; Score: 2.566
Top 3 -> Document ID: uwj62cuv ; Score: 2.565
Top 4 -> Document ID: 5bdoz5am ; Score: 2.529
Top 5 -> Document ID: 1o5hi8qz ; Score: 2.52
Top 6 -> Document ID: l04kdkyk ; Score: 2.478
Top 7 -> Document ID: a70k298w ; Score: 2.474
Top 8 -> Document ID: pi6a2ql7 ; Score: 2.463
Top 9 -> Document ID: epc0rq53 ; Score: 2.446
Top 10 -> Document ID: qrtdjtxj ; Score: 2.446
Top 11 -> Document ID: uuvfwiko ; Score: 2.431
Top 12 -> Document ID: cg4ess9h ; Score: 2.421
Top 13 -> Document ID: pgn7tm8f ; Score: 2.413
Top 14 -> Document ID: vkj9kjwx ; Score: 2.403
Top 15 -> Document ID: 2lhqoi3f ; Score: 2.383
Top 16 -> Document ID: fcki98sb ; Score: 2.383
Top 17 -> Document ID: 27o9k5x3 ; Score: 2.383
Top 18 -> Document ID: dvuhwz5m ; Score: 2.378
Top 19 -> Document ID: 3luye7cx ; Score: 2.376
Top 20 -> Document ID: 0dac26xk ; Score: 2.373
Top 21 -> Document ID: w8dfhxyt ; Score: 2.373
Top 22 -> Document ID: zio8yhuy ; Score: 2.37
Top 23 -> Document ID: 6o8dt2bg ; Score: 2.364
Top 24 -> Document ID: igk6kj4r ; Score: 2.363
Top 25 -> Document ID: qxhujttt ; Score: 2.363
Top 26 -> Document ID: k0te068l ; Score: 2.362
Top 27 -> Document ID: cr0guabv ; Score: 2.359
Top 28 -> Document ID: xi1g4dw3 ; Score: 2.354
Top 29 -> Document ID: iomao9a7 ; Score: 2.344
Top 30 -> Document ID: 02f0opkr ; Score: 2.339
Top 31 -> Document ID: 84z9fp2u ; Score: 2.338
Top 32 -> Document ID: 1hwcp09t ; Score: 2.335
Top 33 -> Document ID: 4nt20c06 ; Score: 2.332
Top 34 -> Document ID: e2epus6x ; Score: 2.325
Top 35 -> Document ID: 5ldi5mst ; Score: 2.325
Top 36 -> Document ID: rvg5elrc ; Score: 2.322
Top 37 -> Document ID: 3zr05ksz ; Score: 2.317
Top 38 -> Document ID: hp6m6qrn ; Score: 2.317
Top 39 -> Document ID: nxfr24sp ; Score: 2.312
Top 40 -> Document ID: 8xz0ddci ; Score: 2.312
Top 41 -> Document ID: h9xbuocb ; Score: 2.307
Top 42 -> Document ID: 1e28zj1d ; Score: 2.306
Top 43 -> Document ID: eltfevtj ; Score: 2.303
Top 44 -> Document ID: nc05llre ; Score: 2.303
Top 45 -> Document ID: idq780jb ; Score: 2.3
Top 46 -> Document ID: gu2mt6zp ; Score: 2.297
Top 47 -> Document ID: 2jn9bq7l ; Score: 2.293
Top 48 -> Document ID: sbxh0j5b ; Score: 2.291
Top 49 -> Document ID: g620uazt ; Score: 2.287
Top 50 -> Document ID: eaw797ok ; Score: 2.285
Query ID: 9 ; Query: coronavirus in Canada
Top 1 -> Document ID: jkzxjk54 ; Score: 5.251
Top 2 -> Document ID: adf5ttfd ; Score: 4.52
Top 3 -> Document ID: dirhry5q ; Score: 4.202
Top 4 -> Document ID: 9k6klcno ; Score: 3.931
Top 5 -> Document ID: w6scpc65 ; Score: 3.905
Top 6 -> Document ID: 27ejrd5t ; Score: 3.904
Top 7 -> Document ID: 4wybyyxr ; Score: 3.861
Top 8 -> Document ID: amo1frs2 ; Score: 3.828
Top 9 -> Document ID: hszyblum ; Score: 3.824
Top 10 -> Document ID: 7z53rs8u ; Score: 3.813
Top 11 -> Document ID: ahapz9mn ; Score: 3.801
Top 12 -> Document ID: nvilxnzl ; Score: 3.768
Top 13 -> Document ID: qkks7f2g ; Score: 3.767
Top 14 -> Document ID: kqpfn5xx ; Score: 3.759
Top 15 -> Document ID: 9tumplp3 ; Score: 3.724
Top 16 -> Document ID: w78aadhh ; Score: 3.628
Top 17 -> Document ID: 32gw2ug3 ; Score: 3.625
Top 18 -> Document ID: l0c69uul ; Score: 3.589
Top 19 -> Document ID: 8f2r1d14 ; Score: 3.578
Top 20 -> Document ID: lnz2laha ; Score: 3.567
Top 21 -> Document ID: bh5csogu ; Score: 3.562
Top 22 -> Document ID: nxeye1wd ; Score: 3.557
Top 23 -> Document ID: mcbcfjtf ; Score: 3.557
Top 24 -> Document ID: xzps65et ; Score: 3.531
Top 25 -> Document ID: 7v55vnmo ; Score: 3.525
Top 26 -> Document ID: 9g3a0zas ; Score: 3.521
Top 27 -> Document ID: 7n8rrvrs ; Score: 3.467
Top 28 -> Document ID: e220ut9u ; Score: 3.46
Top 29 -> Document ID: 6j4sdvj6 ; Score: 3.43
Top 30 -> Document ID: etkzp4k2 ; Score: 3.418
Top 31 -> Document ID: isiogali ; Score: 3.408
Top 32 -> Document ID: jkji8mhi ; Score: 3.401
Top 33 -> Document ID: i1pl0uw1 ; Score: 3.398
Top 34 -> Document ID: 5layibt3 ; Score: 3.381
Top 35 -> Document ID: t4w4pw12 ; Score: 3.359
Top 36 -> Document ID: y7xbyhly ; Score: 3.334
Top 37 -> Document ID: rzomrcfq ; Score: 3.303
Top 38 -> Document ID: wu1ygt6w ; Score: 3.3
Top 39 -> Document ID: 53l0yw16 ; Score: 3.279
Top 40 -> Document ID: sl5zy8nj ; Score: 3.262
Top 41 -> Document ID: of9wlhga ; Score: 3.252
Top 42 -> Document ID: lge3nekj ; Score: 3.229
Top 43 -> Document ID: up81jotp ; Score: 3.212
Top 44 -> Document ID: gqkg325b ; Score: 3.197
Top 45 -> Document ID: 45wffqpc ; Score: 3.195
Top 46 -> Document ID: znm5ibc1 ; Score: 3.193
Top 47 -> Document ID: eed4v2jl ; Score: 3.189
Top 48 -> Document ID: h7t7kvrp ; Score: 3.174
Top 49 -> Document ID: u01qv3uc ; Score: 3.168
Top 50 -> Document ID: vf88r8la ; Score: 3.151
Query ID: 10 ; Query: coronavirus social distancing impact
Top 1 -> Document ID: utlponna ; Score: 8.438
Top 2 -> Document ID: qtc4lrk6 ; Score: 7.929
Top 3 -> Document ID: xfjexm5b ; Score: 7.438
Top 4 -> Document ID: y8o5j2be ; Score: 7.261
Top 5 -> Document ID: lusrcpns ; Score: 7.152
Top 6 -> Document ID: d4dnz2lk ; Score: 7.115
Top 7 -> Document ID: ophojm43 ; Score: 7.092
Top 8 -> Document ID: ngbfiws5 ; Score: 7.059
Top 9 -> Document ID: qqsefagq ; Score: 6.972
Top 10 -> Document ID: qrzt4zva ; Score: 6.96
Top 11 -> Document ID: lbcxl6w9 ; Score: 6.838
Top 12 -> Document ID: 54jnv4ki ; Score: 6.765
Top 13 -> Document ID: e2p46wa8 ; Score: 6.65
Top 14 -> Document ID: g3odc7da ; Score: 6.416
Top 15 -> Document ID: s21obnqy ; Score: 6.406
Top 16 -> Document ID: ytsqfqvh ; Score: 6.326
Top 17 -> Document ID: 6zployed ; Score: 6.307
Top 18 -> Document ID: nzat41wu ; Score: 6.2
Top 19 -> Document ID: rlsdznmv ; Score: 6.145
