Query ID: 1 ; Query: coronavirus origin
Top 39 -> Document ID: 0rkvacwe ; Score: 0.091
Top 40 -> Document ID: kjwz3ozn ; Score: 0.091
Top 41 -> Document ID: 7c7qkgca ; Score: 0.09
Top 42 -> Document ID: a2x1hvkk ; Score: 0.089
Top 43 -> Document ID: s2ia7avo ; Score: 0.089
Top 44 -> Document ID: sdr7dkbg ; Score: 0.089
Top 45 -> Document ID: 6rcezxjx ; Score: 0.089
Top 46 -> Document ID: d2tx02m4 ; Score: 0.089
Top 47 -> Document ID: asost8nl ; Score: 0.089
Top 48 -> Document ID: vorczspu ; Score: 0.088
Top 49 -> Document ID: 710t2co8 ; Score: 0.088
Top 50 -> Document ID: rvwuk7tx ; Score: 0.088
Query ID: 3 ; Query: coronavirus immunity
Top 1 -> Document ID: t9u7d029 ; Score: 0.41
Top 2 -> Document ID: yikix201 ; Score: 0.375
Top 3 -> Document ID: 3eatplc2 ; Score: 0.339
Top 4 -> Document ID: 944w4qgq ; Score: 0.333
Top 5 -> Document ID: exbylvf2 ; Score: 0.331
Top 6 -> Document ID: 4068kzp0 ; Score: 0.324
Top 7 -> Document ID: 1oruu33o ; Score: 0.314
Top 8 -> Document ID: asost8nl ; Score: 0.301
Top 9 -> Document ID: id5z8rtv ; Score: 0.298
Top 10 -> Document ID: ot72top7 ; Score: 0.29
Top 11 -> Document ID: 3mtkkvgq ; Score: 0.29
Top 12 -> Document ID: t1iuhx3a ; Score: 0.287
Top 13 -> Document ID: sdr7dkbg ; Score: 0.287
Top 14 -> Document ID: 8p1agcm2 ; Score: 0.286
Top 15 -> Document ID: 84z9fp2u ; Score: 0.285
Top 16 -> Document ID: zh4bewsg ; Score: 0.284
Top 17 -> Document ID: ipoelk4h ; Score: 0.279
Top 18 -> Document ID: xetzg7gp ; Score: 0.278
Top 19 -> Document ID: puxz2f9g ; Score: 0.277
Top 20 -> Document ID: wh9vvgv2 ; Score: 0.274
Top 21 -> Document ID: sp212tai ; Score: 0.272
Top 22 -> Document ID: g6w27q0g ; Score: 0.272
Top 23 -> Document ID: tymdjrav ; Score: 0.27
Top 24 -> Document ID: wl121lg4 ; Score: 0.27
Top 25 -> Document ID: cfnoxhtd ; Score: 0.267
Top 26 -> Document ID: os758lsd ; Score: 0.266
Top 27 -> Document ID: qaf9esus ; Score: 0.265
Top 28 -> Document ID: 6x8hpdg0 ; Score: 0.263
Top 29 -> Document ID: esie5osf ; Score: 0.261
Top 30 -> Document ID: 1vehi4w4 ; Score: 0.26
Top 31 -> Document ID: 3mtqfe2k ; Score: 0.259
Top 32 -> Document ID: bc3108hi ; Score: 0.259
Top 33 -> Document ID: 2db77jpp ; Score: 0.259
Top 34 -> Document ID: ocy6159b ; Score: 0.258
Top 35 -> Document ID: hzhj4137 ; Score: 0.256
Top 36 -> Document ID: 6lt6bk8u ; Score: 0.256
Top 37 -> Document ID: i8zkdx7u ; Score: 0.256
Top 38 -> Document ID: j985e544 ; Score: 0.254
Top 39 -> Document ID: ixytcvge ; Score: 0.252
Top 40 -> Document ID: u8b5sccq ; Score: 0.251
Top 41 -> Document ID: 5g2hnk1x ; Score: 0.25
Top 42 -> Document ID: el1vyyj9 ; Score: 0.247
Top 43 -> Document ID: 1udn20wo ; Score: 0.247
Top 44 -> Document ID: 2suojtty ; Score: 0.247
Top 45 -> Document ID: 4hsbt4bl ; Score: 0.244
Top 46 -> Document ID: q5inrxcm ; Score: 0.243
Top 47 -> Document ID: ovsm8ljq ; Score: 0.243
Top 48 -> Document ID: 5kavwv3u ; Score: 0.241
Top 49 -> Document ID: fc3498d0 ; Score: 0.241
Top 50 -> Document ID: 2bqeboy4 ; Score: 0.24
Query ID: 4 ; Query: how do people die from the coronavirus
Top 1 -> Document ID: s9mqv4lo ; Score: 0.415
Top 2 -> Document ID: ndi53z0t ; Score: 0.323
Top 3 -> Document ID: 944w4qgq ; Score: 0.32
Top 4 -> Document ID: 4068kzp0 ; Score: 0.312
Top 5 -> Document ID: 1r1rjw66 ; Score: 0.3
Top 6 -> Document ID: k5o04w9v ; Score: 0.297
Top 7 -> Document ID: hjqotwtn ; Score: 0.288
Top 8 -> Document ID: i1udxq11 ; Score: 0.284
Top 9 -> Document ID: 5nue46dm ; Score: 0.284
Top 10 -> Document ID: 81wf1a0a ; Score: 0.282
Top 11 -> Document ID: oxs2ttt0 ; Score: 0.28
Top 12 -> Document ID: fzq71ghi ; Score: 0.279
Top 13 -> Document ID: smt0gi7a ; Score: 0.276
Top 14 -> Document ID: jkzxjk54 ; Score: 0.267
Top 15 -> Document ID: bkup3pha ; Score: 0.267
Top 16 -> Document ID: 0tetqt33 ; Score: 0.263
Top 17 -> Document ID: 7qatfxoj ; Score: 0.258
Top 18 -> Document ID: drgmqjbf ; Score: 0.257
Top 19 -> Document ID: eltfevtj ; Score: 0.256
Top 20 -> Document ID: xuiswu2l ; Score: 0.255
Top 21 -> Document ID: fit47dvd ; Score: 0.249
Top 22 -> Document ID: 0y8lfjkx ; Score: 0.249
Top 23 -> Document ID: 7w9uqinh ; Score: 0.248
Top 24 -> Document ID: v4mbry22 ; Score: 0.247
Top 25 -> Document ID: u1claajf ; Score: 0.246
Top 26 -> Document ID: j985e544 ; Score: 0.244
Top 27 -> Document ID: sprvon1t ; Score: 0.243
Top 28 -> Document ID: sqxmt699 ; Score: 0.241
Top 29 -> Document ID: 5g2hnk1x ; Score: 0.241
Top 30 -> Document ID: dirhry5q ; Score: 0.239
Top 31 -> Document ID: el1vyyj9 ; Score: 0.237
Top 32 -> Document ID: ursd3h22 ; Score: 0.235
Top 33 -> Document ID: fway438n ; Score: 0.231
Top 34 -> Document ID: 2vvqczj7 ; Score: 0.23
Top 35 -> Document ID: pv6vnt0m ; Score: 0.23
Top 36 -> Document ID: twctbw7t ; Score: 0.223
Top 37 -> Document ID: qrx83fbo ; Score: 0.222
Top 38 -> Document ID: orqlbw9m ; Score: 0.222
Top 39 -> Document ID: 5ugpul3v ; Score: 0.222
Top 40 -> Document ID: u0fs6xcj ; Score: 0.221
Top 41 -> Document ID: cfbs29qo ; Score: 0.221
Top 42 -> Document ID: jsw6v0nf ; Score: 0.221
Top 43 -> Document ID: nhidl6hd ; Score: 0.22
Top 44 -> Document ID: w1l8h8g8 ; Score: 0.22
Top 45 -> Document ID: vpblnie6 ; Score: 0.22
Top 46 -> Document ID: thnj9c8f ; Score: 0.219
Top 47 -> Document ID: t8s4s0wo ; Score: 0.217
Top 48 -> Document ID: dkp0fwe3 ; Score: 0.217
Top 49 -> Document ID: jn94e6ix ; Score: 0.217
Top 50 -> Document ID: 2sfw6uy4 ; Score: 0.217
Query ID: 5 ; Query: animal models of COVID-19
Top 1 -> Document ID: uurvoa1o ; Score: 0.295
Top 2 -> Document ID: kv1zyy58 ; Score: 0.279
Top 3 -> Document ID: jlmuo37x ; Score: 0.278
Top 4 -> Document ID: okvu49y3 ; Score: 0.271
Top 5 -> Document ID: dkqxfqk6 ; Score: 0.27
Top 6 -> Document ID: lmkfxme5 ; Score: 0.264
Top 7 -> Document ID: p4cb7xyu ; Score: 0.256
Top 8 -> Document ID: eva0soja ; Score: 0.254
Top 9 -> Document ID: u6b8iwr0 ; Score: 0.253
Top 10 -> Document ID: 264wl0vm ; Score: 0.253
Top 11 -> Document ID: 9il7coyk ; Score: 0.252
Top 12 -> Document ID: nf51yjmj ; Score: 0.251
Top 13 -> Document ID: unmnuxa4 ; Score: 0.251
Top 14 -> Document ID: yp9ofhi8 ; Score: 0.249
Top 15 -> Document ID: i72nax2p ; Score: 0.248
Top 16 -> Document ID: x2z81cqm ; Score: 0.247
Top 17 -> Document ID: 1y0pl31i ; Score: 0.247
Top 18 -> Document ID: zy8qjaai ; Score: 0.246
Top 19 -> Document ID: kbulgxoa ; Score: 0.245
Top 20 -> Document ID: clbut1ot ; Score: 0.243
Top 21 -> Document ID: 6nu7rob8 ; Score: 0.243
Top 22 -> Document ID: v5sya5to ; Score: 0.242
Top 23 -> Document ID: 0q4xgkaa ; Score: 0.237
Top 24 -> Document ID: rsbb913w ; Score: 0.235
Top 25 -> Document ID: 1ofiuwg4 ; Score: 0.233
Top 26 -> Document ID: ydm77mhk ; Score: 0.233
Top 27 -> Document ID: 37dadupn ; Score: 0.233
Top 28 -> Document ID: uak8xgos ; Score: 0.231
Top 29 -> Document ID: vk4lt83x ; Score: 0.227
Top 30 -> Document ID: vjdhcbht ; Score: 0.226
Top 31 -> Document ID: 2b420fz9 ; Score: 0.224
Top 32 -> Document ID: 445ko05a ; Score: 0.223
Top 33 -> Document ID: ow0t4mcl ; Score: 0.223
Top 34 -> Document ID: txt4jiy8 ; Score: 0.222
Top 35 -> Document ID: pvb5c4ih ; Score: 0.221
Top 36 -> Document ID: 30eg1r0b ; Score: 0.221
Top 37 -> Document ID: 9sr5b44k ; Score: 0.219
Top 38 -> Document ID: 8lyw27gh ; Score: 0.219
Top 39 -> Document ID: rxv5lgq8 ; Score: 0.219
Top 40 -> Document ID: xhdub3br ; Score: 0.219
Top 41 -> Document ID: n8fwy791 ; Score: 0.218
Top 42 -> Document ID: qlm83r6n ; Score: 0.217
Top 43 -> Document ID: cetmg1km ; Score: 0.217
Top 44 -> Document ID: 2nb26vqx ; Score: 0.216
Top 45 -> Document ID: onkdv388 ; Score: 0.216
Top 46 -> Document ID: zpi7uis1 ; Score: 0.213
Top 47 -> Document ID: uq4eobf0 ; Score: 0.213
Top 48 -> Document ID: pm6ta0qy ; Score: 0.213
Top 49 -> Document ID: 1k5h662u ; Score: 0.211
Top 50 -> Document ID: 0xzsa21a ; Score: 0.21
Query ID: 6 ; Query: coronavirus test rapid testing
Top 1 -> Document ID: i7qltp3q ; Score: 0.269
Top 2 -> Document ID: 0y8lfjkx ; Score: 0.222
Top 3 -> Document ID: oc0edgd2 ; Score: 0.217
Top 4 -> Document ID: o1alklje ; Score: 0.217
Top 5 -> Document ID: 6kpgt70s ; Score: 0.199
Top 6 -> Document ID: j313p4bj ; Score: 0.198
Top 7 -> Document ID: xy5swlyi ; Score: 0.198
Top 8 -> Document ID: zaaraiy7 ; Score: 0.196
Top 9 -> Document ID: ehht4sff ; Score: 0.19
Top 10 -> Document ID: 944w4qgq ; Score: 0.189
Top 11 -> Document ID: gzubfnqg ; Score: 0.188
Top 12 -> Document ID: ekc1tkyt ; Score: 0.188
Top 13 -> Document ID: ovzxizhb ; Score: 0.187
Top 14 -> Document ID: rbblg4pu ; Score: 0.187
Top 15 -> Document ID: ifdjyp5b ; Score: 0.186
Top 16 -> Document ID: 2bfazvwo ; Score: 0.185
Top 17 -> Document ID: 4068kzp0 ; Score: 0.184
Top 18 -> Document ID: moz22sur ; Score: 0.183
Top 19 -> Document ID: 91drf5ko ; Score: 0.183
Top 20 -> Document ID: v098m4dc ; Score: 0.182
Top 21 -> Document ID: x9v5itzo ; Score: 0.181
Top 22 -> Document ID: gsr8crk9 ; Score: 0.181
Top 23 -> Document ID: k47yk637 ; Score: 0.18
Top 24 -> Document ID: e5ya4vio ; Score: 0.179
Top 25 -> Document ID: 1xmoeoyh ; Score: 0.178
Top 26 -> Document ID: 2rf3mu4w ; Score: 0.178
Top 27 -> Document ID: olpvj5is ; Score: 0.175
Top 28 -> Document ID: j36vajdi ; Score: 0.174
Top 29 -> Document ID: 6mef38eo ; Score: 0.172
Top 30 -> Document ID: 8ruux4sw ; Score: 0.172
Top 31 -> Document ID: nvilxnzl ; Score: 0.171
Top 32 -> Document ID: mwaw1f1b ; Score: 0.171
Top 33 -> Document ID: 1gt0n6uo ; Score: 0.17
Top 34 -> Document ID: zij2wbzs ; Score: 0.169
Top 35 -> Document ID: eqrxlbt3 ; Score: 0.168
Top 36 -> Document ID: uxeb72ud ; Score: 0.167
Top 37 -> Document ID: hxial3gi ; Score: 0.166
Top 38 -> Document ID: etpf0xk1 ; Score: 0.166
Top 39 -> Document ID: jsbdmnx5 ; Score: 0.166
Top 40 -> Document ID: 9q5ya4kt ; Score: 0.165
Top 41 -> Document ID: jhn26qt9 ; Score: 0.164
Top 42 -> Document ID: c1xx1uvd ; Score: 0.164
Top 43 -> Document ID: i7soyabu ; Score: 0.163
Top 44 -> Document ID: fb832hlp ; Score: 0.163
Top 45 -> Document ID: g693adjd ; Score: 0.163
Top 46 -> Document ID: olhh6pjg ; Score: 0.162
Top 47 -> Document ID: j0z20rx5 ; Score: 0.162
Top 48 -> Document ID: cfbs29qo ; Score: 0.162
Top 49 -> Document ID: mjdqrgjr ; Score: 0.161
Top 50 -> Document ID: m8siqfov ; Score: 0.161
Query ID: 7 ; Query: serological tests for coronavirus
Top 1 -> Document ID: hxial3gi ; Score: 0.232
Top 2 -> Document ID: 7d5q0g0s ; Score: 0.208
Top 3 -> Document ID: o1alklje ; Score: 0.201
Top 4 -> Document ID: i7qltp3q ; Score: 0.198
Top 5 -> Document ID: 3g75spkc ; Score: 0.194
Top 6 -> Document ID: 18x4ann5 ; Score: 0.187
Top 7 -> Document ID: g693adjd ; Score: 0.187
Top 8 -> Document ID: zo9uzk52 ; Score: 0.186
Top 9 -> Document ID: cxt9oq0j ; Score: 0.183
Top 10 -> Document ID: olyzmson ; Score: 0.181
Top 11 -> Document ID: o75jdx2j ; Score: 0.179
Top 12 -> Document ID: 944w4qgq ; Score: 0.176
Top 13 -> Document ID: uomdh0sb ; Score: 0.175
Top 14 -> Document ID: ekc1tkyt ; Score: 0.175
Top 15 -> Document ID: 0y8lfjkx ; Score: 0.173
Top 16 -> Document ID: 4068kzp0 ; Score: 0.171
Top 17 -> Document ID: jubuq9tq ; Score: 0.171
Top 18 -> Document ID: 39frq3ky ; Score: 0.17
Top 19 -> Document ID: v098m4dc ; Score: 0.169
Top 20 -> Document ID: vijh6x1l ; Score: 0.169
Top 21 -> Document ID: 4xcxajlq ; Score: 0.168
Top 22 -> Document ID: gnoqoh3w ; Score: 0.167
Top 23 -> Document ID: 2kg967bh ; Score: 0.166
Top 24 -> Document ID: e5ya4vio ; Score: 0.166
Top 25 -> Document ID: 1xmoeoyh ; Score: 0.166
Top 26 -> Document ID: olpvj5is ; Score: 0.163
Top 27 -> Document ID: 3rhdxzj3 ; Score: 0.162
Top 28 -> Document ID: ybauyaed ; Score: 0.162
Top 29 -> Document ID: j36vajdi ; Score: 0.162
Top 30 -> Document ID: k6wkpmpn ; Score: 0.161
Top 31 -> Document ID: nna0s5mf ; Score: 0.159
Top 32 -> Document ID: mwaw1f1b ; Score: 0.158
Top 33 -> Document ID: 9595vm0k ; Score: 0.157
Top 34 -> Document ID: 7bgerq3r ; Score: 0.157
Top 35 -> Document ID: tjp33y35 ; Score: 0.155
Top 36 -> Document ID: uxeb72ud ; Score: 0.155
Top 37 -> Document ID: gbyyehbu ; Score: 0.155
Top 38 -> Document ID: c87bbwmm ; Score: 0.155
Top 39 -> Document ID: etpf0xk1 ; Score: 0.154
Top 40 -> Document ID: vkj9kjwx ; Score: 0.154
Top 41 -> Document ID: 9q5ya4kt ; Score: 0.154
Top 42 -> Document ID: 931sco95 ; Score: 0.153
Top 43 -> Document ID: jhn26qt9 ; Score: 0.153
Top 44 -> Document ID: oywidlvp ; Score: 0.152
Top 45 -> Document ID: o683gmrz ; Score: 0.152
Top 46 -> Document ID: gsr8crk9 ; Score: 0.151
Top 47 -> Document ID: j0z20rx5 ; Score: 0.151
Top 48 -> Document ID: olhh6pjg ; Score: 0.151
Top 49 -> Document ID: eptgsbmo ; Score: 0.151
Top 50 -> Document ID: cfbs29qo ; Score: 0.15
Query ID: 8 ; Query: coronavirus under reporting
Top 1 -> Document ID: uwj62cuv ; Score: 0.385
Top 2 -> Document ID: 5bdoz5am ; Score: 0.375
Top 3 -> Document ID: 1o5hi8qz ; Score: 0.362
Top 4 -> Document ID: 02cy1s8x ; Score: 0.362
Top 5 -> Document ID: 63aoc5vp ; Score: 0.362
Top 6 -> Document ID: 2lhqoi3f ; Score: 0.358
Top 7 -> Document ID: fcki98sb ; Score: 0.358
Top 8 -> Document ID: 27o9k5x3 ; Score: 0.358
Top 9 -> Document ID: 12peh5yu ; Score: 0.351
Top 10 -> Document ID: fyq2tsvj ; Score: 0.349
Top 11 -> Document ID: z7mg37n9 ; Score: 0.349
Top 12 -> Document ID: 944w4qgq ; Score: 0.348
Top 13 -> Document ID: a70k298w ; Score: 0.34
Top 14 -> Document ID: 4068kzp0 ; Score: 0.339
Top 15 -> Document ID: uuvfwiko ; Score: 0.337
Top 16 -> Document ID: wzcaugst ; Score: 0.336
Top 17 -> Document ID: e5ya4vio ; Score: 0.329
Top 18 -> Document ID: pi6a2ql7 ; Score: 0.328
Top 19 -> Document ID: bp2ippj8 ; Score: 0.321
Top 20 -> Document ID: vskiyqop ; Score: 0.321
Top 21 -> Document ID: cg4ess9h ; Score: 0.32
Top 22 -> Document ID: 8zxl48af ; Score: 0.316
Top 23 -> Document ID: epc0rq53 ; Score: 0.312
Top 24 -> Document ID: 7wpduuwk ; Score: 0.31
Top 25 -> Document ID: 2jn9bq7l ; Score: 0.308
Top 26 -> Document ID: nugginc9 ; Score: 0.304
Top 27 -> Document ID: pgn7tm8f ; Score: 0.303
Top 28 -> Document ID: qrtdjtxj ; Score: 0.302
Top 29 -> Document ID: hp8bzwcq ; Score: 0.299
Top 30 -> Document ID: f7wlnyrx ; Score: 0.299
Top 31 -> Document ID: l04kdkyk ; Score: 0.295
Top 32 -> Document ID: pqn7qhm8 ; Score: 0.295
Top 33 -> Document ID: xi1g4dw3 ; Score: 0.291
Top 34 -> Document ID: 2hj3zv0g ; Score: 0.29
Top 35 -> Document ID: pnpp5kgx ; Score: 0.29
Top 36 -> Document ID: 6o8dt2bg ; Score: 0.288
Top 37 -> Document ID: sbxh0j5b ; Score: 0.288
Top 38 -> Document ID: 5ldi5mst ; Score: 0.288
Top 39 -> Document ID: e2epus6x ; Score: 0.287
Top 40 -> Document ID: w8dfhxyt ; Score: 0.286
Top 41 -> Document ID: cr0guabv ; Score: 0.286
Top 42 -> Document ID: op98hkh9 ; Score: 0.286
Top 43 -> Document ID: 0dac26xk ; Score: 0.285
Top 44 -> Document ID: dvuhwz5m ; Score: 0.282
Top 45 -> Document ID: b35wzqb0 ; Score: 0.281
Top 46 -> Document ID: 1hwcp09t ; Score: 0.28
Top 47 -> Document ID: qxhujttt ; Score: 0.28
Top 48 -> Document ID: hp6m6qrn ; Score: 0.28
Top 49 -> Document ID: ncytrtjm ; Score: 0.28
Top 50 -> Document ID: sonxopa0 ; Score: 0.278
Query ID: 9 ; Query: coronavirus in Canada
Top 1 -> Document ID: jkzxjk54 ; Score: 0.169
Top 2 -> Document ID: 944w4qgq ; Score: 0.157
Top 3 -> Document ID: 4068kzp0 ; Score: 0.153
Top 4 -> Document ID: j985e544 ; Score: 0.12
Top 5 -> Document ID: adf5ttfd ; Score: 0.12
Top 6 -> Document ID: 5g2hnk1x ; Score: 0.118
Top 7 -> Document ID: el1vyyj9 ; Score: 0.117
Top 8 -> Document ID: nvilxnzl ; Score: 0.111
Top 9 -> Document ID: qrx83fbo ; Score: 0.109
Top 10 -> Document ID: orqlbw9m ; Score: 0.109
Top 11 -> Document ID: 5ugpul3v ; Score: 0.109
Top 12 -> Document ID: u0fs6xcj ; Score: 0.109
Top 13 -> Document ID: jsw6v0nf ; Score: 0.108
Top 14 -> Document ID: t8s4s0wo ; Score: 0.107
Top 15 -> Document ID: 2sfw6uy4 ; Score: 0.107
Top 16 -> Document ID: 7ve9gs2a ; Score: 0.106
Top 17 -> Document ID: 5sc821fe ; Score: 0.105
Top 18 -> Document ID: j2ybesoy ; Score: 0.104
Top 19 -> Document ID: 9fkrf3tf ; Score: 0.104
Top 20 -> Document ID: 02qy72vt ; Score: 0.104
Top 21 -> Document ID: fjsrg656 ; Score: 0.104
Top 22 -> Document ID: aeogp8c7 ; Score: 0.103
Top 23 -> Document ID: 1f5hn3ig ; Score: 0.102
Top 24 -> Document ID: ghkz8bt6 ; Score: 0.102
Top 25 -> Document ID: oj5z1vmd ; Score: 0.102
Top 26 -> Document ID: 9dj07sac ; Score: 0.102
Top 27 -> Document ID: 3p5jdg5u ; Score: 0.102
Top 28 -> Document ID: k6ehxh8i ; Score: 0.101
Top 29 -> Document ID: rl2qxd03 ; Score: 0.101
Top 30 -> Document ID: t1iuhx3a ; Score: 0.1
Top 31 -> Document ID: qp13h0un ; Score: 0.099
Top 32 -> Document ID: i6um5iu2 ; Score: 0.099
Top 33 -> Document ID: 9tumplp3 ; Score: 0.099
Top 34 -> Document ID: olpvj5is ; Score: 0.099
Top 35 -> Document ID: stnjl8f8 ; Score: 0.098
Top 36 -> Document ID: i7qltp3q ; Score: 0.098
Top 37 -> Document ID: 9rf9c75l ; Score: 0.098
Top 38 -> Document ID: lwpzlhw2 ; Score: 0.097
Top 39 -> Document ID: wk4zxmz9 ; Score: 0.097
Top 40 -> Document ID: pgiqxd7v ; Score: 0.097
Top 41 -> Document ID: t9u7d029 ; Score: 0.097
Top 42 -> Document ID: j472b35n ; Score: 0.097
Top 43 -> Document ID: o31bbwt2 ; Score: 0.097
Top 44 -> Document ID: 1ckrnxom ; Score: 0.097
Top 45 -> Document ID: ot72top7 ; Score: 0.096
Top 46 -> Document ID: uk8rfroj ; Score: 0.096
Top 47 -> Document ID: 47d0wl98 ; Score: 0.096
Top 48 -> Document ID: smt0gi7a ; Score: 0.096
Top 49 -> Document ID: 4wybyyxr ; Score: 0.096
Top 50 -> Document ID: wm0k13qh ; Score: 0.095
Query ID: 10 ; Query: coronavirus social distancing impact
Top 1 -> Document ID: ophojm43 ; Score: 0.155
Top 2 -> Document ID: utlponna ; Score: 0.136
Top 3 -> Document ID: y8o5j2be ; Score: 0.134
Top 4 -> Document ID: c3kngf3f ; Score: 0.129
Top 5 -> Document ID: qtc4lrk6 ; Score: 0.129
Top 6 -> Document ID: rlsdznmv ; Score: 0.123
Top 7 -> Document ID: 944w4qgq ; Score: 0.121
Top 8 -> Document ID: qrzt4zva ; Score: 0.12
Top 9 -> Document ID: 4068kzp0 ; Score: 0.117
Top 10 -> Document ID: d4dnz2lk ; Score: 0.113
Top 11 -> Document ID: 030bc0h3 ; Score: 0.11
Top 12 -> Document ID: ngbfiws5 ; Score: 0.106
Top 13 -> Document ID: qqsefagq ; Score: 0.106
Top 14 -> Document ID: xfjexm5b ; Score: 0.105
Top 15 -> Document ID: lusrcpns ; Score: 0.103
Top 16 -> Document ID: uo4j7nax ; Score: 0.101
Top 17 -> Document ID: nf7qk8fx ; Score: 0.101
